92652	1
100531	1
36044	1
52032	1
95456	1
99227	1
36077	1
35842	1
97414	1
99393	1
34716	1
99441	1
86326	1
100325	1
99021	1
99913	1
35537	1
35173	1
99823	1
99886	1
52044	1
103750	1
92599	1
99820	1
101075	1
36823	1
98922	1
36289	1
101856	1
97273	1
100076	1
78602	1
106320	1
92694	1
103823	1
92924	1
101188	1
99770	1
99782	1
99575	1
34765	1
99689	1
92285	1
97280	1
35611	1
98577	1
99018	1
34969	1
101325	1
99229	1
36349	1
100377	1
92574	1
97227	1
100943	1
36779	1
99761	1
101615	1
34522	1
100181	1
35756	1
100375	1
97223	1
98614	1
78592	1
36406	1
36264	1
92529	1
36106	1
36054	1
35531	1
101563	1
97439	1
36853	1
99694	1
101954	1
101571	1
34871	1
35878	1
35156	1
95419	1
93118	1
97297	1
35740	1
95471	1
36660	1
35988	1
100456	1
99573	1
35051	1
101315	1
101531	1
78624	1
36129	1
99458	1
98750	1
100225	1
101010	1
99572	1
36843	1
100086	1
100707	1
101865	1
34583	1
93130	1
99162	1
101737	1
93033	1
99992	1
92393	1
36728	1
92467	1
101530	1
92676	1
94843	1
97235	1
98894	1
52070	1
92685	1
101725	1
92941	1
93028	1
52042	1
97305	1
100152	1
98608	1
97207	1
100226	1
92732	1
99892	1
100423	1
94816	1
35324	1
99400	1
98606	1
100165	1
100098	1
101728	1
35932	1
99485	1
103751	1
94829	1
97311	1
35284	1
92746	1
99159	1
99097	1
100986	1
99293	1
92748	1
99118	1
36447	1
101685	1
100559	1
92433	1
98778	1
101050	1
100257	1
92770	1
34578	1
36610	1
100807	1
101532	1
99288	1
97291	1
105594	1
100105	1
36979	1
35702	1
101840	1
97429	1
34965	1
100019	1
92389	1
76187	1
92426	1
97318	1
92177	1
92232	1
34945	1
101605	1
92200	1
36737	1
34478	1
101382	1
100236	1
35143	1
99451	1
101509	1
100304	1
99901	1
35707	1
99259	1
101570	1
97268	1
99237	1
101968	1
101159	1
92394	1
99366	1
34497	1
99330	1
99126	1
34572	1
100884	1
92874	1
105621	1
97350	1
101316	1
35281	1
100557	1
34465	1
93022	1
101402	1
99877	1
93041	1
101181	1
97325	1
99509	1
35357	1
100905	1
35721	1
100748	1
36964	1
99176	1
35222	1
99199	1
99305	1
100337	1
36551	1
100468	1
92341	1
101740	1
101772	1
99140	1
100353	1
92242	1
92868	1
103843	1
97454	1
100611	1
95412	1
97344	1
36189	1
99920	1
101569	1
99577	1
97383	1
99581	1
35689	1
35650	1
99175	1
99315	1
36078	1
100550	1
35612	1
103785	1
35751	1
101998	1
35781	1
92726	1
101319	1
101474	1
104422	1
95397	1
35131	1
99066	1
100319	1
103795	1
100554	1
35880	1
98891	1
103813	1
92815	1
101306	1
92233	1
100420	1
35785	1
34961	1
35209	1
95345	1
36064	1
35248	1
36458	1
34887	1
34773	1
92670	1
100161	1
101226	1
92226	1
92522	1
99902	1
98868	1
93150	1
99220	1
100713	1
93036	1
104434	1
52041	1
52049	1
99527	1
36601	1
101190	1
99132	1
105575	1
100048	1
98897	1
94813	1
100002	1
34517	1
101227	1
100221	1
98659	1
99653	1
95387	1
35273	1
97232	1
99430	1
92638	1
92775	1
92582	1
35231	1
99294	1
34991	1
99139	1
99784	1
102020	1
92947	1
34494	1
100422	1
100519	1
76240	1
100147	1
99671	1
103799	1
35288	1
35303	1
101824	1
100212	1
35083	1
35439	1
95435	1
99763	1
101506	1
98873	1
101920	1
35320	1
52019	1
99648	1
99194	1
100736	1
98982	1
100403	1
99713	1
35295	1
99455	1
99850	1
100723	1
100949	1
99605	1
99358	1
101686	1
36112	1
100800	1
101103	1
36972	1
35437	1
100190	1
101291	1
100632	1
104428	1
100505	1
36316	1
92686	1
36587	1
34785	1
92841	1
103773	1
101947	1
98973	1
92854	1
101200	1
100157	1
101470	1
100812	1
100620	1
35527	1
99187	1
98701	1
101160	1
100753	1
98538	1
100957	1
34444	1
99252	1
99719	1
101652	1
36294	1
98915	1
36772	1
92606	1
98814	1
101041	1
101015	1
35238	1
36730	1
34845	1
100560	1
97449	1
94837	1
36740	1
36017	1
100237	1
92882	1
98966	1
92656	1
101619	1
36163	1
36747	1
100183	1
92238	1
92557	1
35206	1
104431	1
99246	1
97405	1
35966	1
100024	1
99146	1
101313	1
93171	1
95362	1
97312	1
95445	1
98893	1
98943	1
99753	1
100818	1
76275	1
99434	1
100450	1
92475	1
99717	1
92374	1
100881	1
36562	1
92305	1
92239	1
99971	1
99889	1
92331	1
92939	1
100877	1
99864	1
99103	1
99554	1
92922	1
101199	1
34502	1
92678	1
101173	1
36554	1
92932	1
92641	1
76204	1
101412	1
35870	1
100731	1
36448	1
36602	1
101207	1
98811	1
92902	1
98769	1
99651	1
34814	1
92508	1
35698	1
36169	1
100401	1
99613	1
98569	1
99344	1
98825	1
99649	1
98800	1
101475	1
36844	1
92700	1
100431	1
101830	1
99736	1
92933	1
36326	1
100983	1
101606	1
101422	1
92461	1
99891	1
100596	1
97224	1
101511	1
36962	1
95437	1
99868	1
36153	1
92699	1
97770	1
35203	1
36762	1
101451	1
92896	1
35432	1
97249	1
98770	1
101049	1
35605	1
92431	1
35892	1
100627	1
36073	1
92825	1
99867	1
95391	1
101124	1
100067	1
34464	1
101935	1
97221	1
92771	1
99911	1
99693	1
101596	1
100035	1
34523	1
100738	1
99958	1
100414	1
93006	1
93019	1
99134	1
101741	1
99634	1
100869	1
34460	1
100875	1
99446	1
99904	1
101981	1
99100	1
36944	1
101896	1
35983	1
101853	1
99337	1
99883	1
99368	1
35192	1
35433	1
36919	1
36088	1
92832	1
35940	1
100079	1
101252	1
35534	1
34880	1
36043	1
99452	1
97399	1
36930	1
99837	1
103782	1
93143	1
35749	1
100834	1
100072	1
103831	1
35005	1
92526	1
101721	1
36029	1
98815	1
101292	1
36851	1
100845	1
92480	1
78628	1
35343	1
36918	1
98756	1
98965	1
100069	1
103845	1
97462	1
92359	1
101976	1
92336	1
93176	1
100523	1
99678	1
106301	1
100842	1
100170	1
78614	1
92655	1
99207	1
34734	1
98960	1
101620	1
101443	1
34491	1
34469	1
100404	1
35931	1
97398	1
35368	1
92486	1
92229	1
35535	1
99542	1
98649	1
103835	1
101577	1
92806	1
100640	1
99718	1
99423	1
100240	1
35086	1
92740	1
99550	1
35445	1
76243	1
34864	1
99395	1
99053	1
100540	1
100350	1
103803	1
95366	1
95424	1
36569	1
101826	1
97329	1
100220	1
35352	1
92792	1
100788	1
92681	1
36586	1
100961	1
92802	1
35043	1
35241	1
101952	1
97283	1
99852	1
97262	1
93071	1
97212	1
35116	1
35794	1
99504	1
34475	1
34488	1
35538	1
100781	1
36284	1
99078	1
35959	1
100954	1
95342	1
101672	1
101407	1
34793	1
35280	1
95370	1
35851	1
98763	1
99205	1
92385	1
99652	1
36826	1
92890	1
92837	1
35112	1
100059	1
36160	1
101110	1
93063	1
36123	1
94841	1
101022	1
97254	1
36556	1
105646	1
36661	1
101722	1
52001	1
105601	1
100945	1
92996	1
97447	1
101837	1
92257	1
35812	1
36449	1
36025	1
35363	1
100374	1
36324	1
98823	1
92438	1
92382	1
36579	1
92306	1
98816	1
92373	1
98640	1
100682	1
97433	1
101406	1
101847	1
92733	1
92563	1
92895	1
92267	1
99376	1
101650	1
100241	1
101346	1
34849	1
99204	1
36920	1
34951	1
36031	1
99214	1
34668	1
99329	1
100880	1
106304	1
52013	1
101659	1
52069	1
36720	1
52012	1
35317	1
101232	1
35928	1
103798	1
99627	1
100041	1
99114	1
102010	1
100321	1
99015	1
100045	1
100773	1
100645	1
100126	1
99684	1
97289	1
36154	1
93159	1
97780	1
101906	1
103728	1
100379	1
34666	1
98904	1
35963	1
100344	1
100448	1
101059	1
92765	1
97306	1
101627	1
101060	1
99483	1
35091	1
93062	1
92590	1
101440	1
101747	1
97469	1
105578	1
99326	1
97762	1
106297	1
99999	1
36146	1
36807	1
78646	1
101944	1
101244	1
35087	1
35764	1
100843	1
100591	1
35786	1
52034	1
100728	1
94845	1
35262	1
92387	1
93124	1
99225	1
100044	1
100310	1
67564	1
92848	1
99014	1
99390	1
92749	1
101550	1
36935	1
101514	1
92697	1
92972	1
100509	1
35096	1
95458	1
35174	1
98777	1
100498	1
95406	1
99320	1
100371	1
35533	1
100752	1
98672	1
34923	1
99239	1
101374	1
99664	1
98556	1
92363	1
100598	1
99721	1
35715	1
95441	1
99665	1
99196	1
98728	1
101720	1
95354	1
101225	1
92252	1
100746	1
35727	1
101201	1
92751	1
101815	1
92794	1
35783	1
100149	1
100580	1
34926	1
35868	1
100043	1
101665	1
100279	1
101648	1
101036	1
93182	1
101687	1
100465	1
34422	1
92851	1
35351	1
92931	1
36405	1
100376	1
92495	1
92970	1
52083	1
97784	1
92974	1
92914	1
101611	1
99098	1
99503	1
36847	1
92987	1
36497	1
35831	1
102012	1
36280	1
100774	1
92785	1
101255	1
95360	1
92361	1
101586	1
34435	1
99453	1
100566	1
52053	1
99773	1
101798	1
101169	1
95423	1
101696	1
76214	1
76197	1
34412	1
99858	1
101763	1
100425	1
100063	1
101033	1
99322	1
35741	1
35370	1
92973	1
36607	1
97380	1
98720	1
35342	1
93098	1
98574	1
35746	1
92607	1
100488	1
92593	1
100489	1
101146	1
98543	1
98751	1
99166	1
34878	1
92280	1
100445	1
101142	1
100476	1
94830	1
101256	1
105632	1
99834	1
34521	1
99635	1
100689	1
92968	1
92254	1
100274	1
101487	1
101576	1
100307	1
99608	1
35047	1
35254	1
98536	1
92506	1
100194	1
35110	1
100155	1
99244	1
93126	1
93165	1
100280	1
101360	1
92852	1
101891	1
92937	1
101594	1
99740	1
35305	1
36761	1
98986	1
100652	1
106359	1
35732	1
99302	1
100000	1
101361	1
97438	1
99847	1
35765	1
100883	1
99158	1
36583	1
34928	1
101816	1
92839	1
99677	1
99479	1
34741	1
97294	1
97251	1
101852	1
100184	1
98892	1
103805	1
101778	1
92496	1
100440	1
92887	1
101066	1
93064	1
92912	1
101427	1
101547	1
34467	1
36454	1
95400	1
34885	1
35961	1
52057	1
100356	1
78578	1
35287	1
101792	1
99172	1
76251	1
93027	1
36760	1
105616	1
105593	1
101217	1
36968	1
99022	1
101867	1
92637	1
97203	1
36099	1
102014	1
100862	1
92191	1
92865	1
92817	1
36744	1
100007	1
36839	1
99559	1
76212	1
92468	1
97356	1
100441	1
101416	1
100797	1
97404	1
101175	1
36057	1
99357	1
103794	1
35341	1
101348	1
34850	1
100717	1
101948	1
99375	1
101347	1
36345	1
100940	1
101893	1
100756	1
100948	1
36817	1
99893	1
100990	1
101167	1
99437	1
36288	1
35199	1
98579	1
101795	1
36462	1
101572	1
93046	1
103853	1
98702	1
36943	1
92216	1
92934	1
35615	1
34916	1
92615	1
92152	1
101726	1
99597	1
105577	1
100927	1
105619	1
94838	1
34744	1
99208	1
92179	1
92915	1
101694	1
99286	1
92516	1
97767	1
100419	1
101258	1
92714	1
36065	1
99333	1
92420	1
98581	1
99056	1
35085	1
92738	1
103809	1
100900	1
36417	1
34949	1
99991	1
100770	1
35328	1
99495	1
103801	1
100352	1
100543	1
100839	1
98953	1
34537	1
92860	1
98595	1
92354	1
34799	1
101579	1
99965	1
92535	1
101486	1
101468	1
99645	1
98819	1
99413	1
100971	1
99161	1
92367	1
105626	1
35713	1
101114	1
101957	1
101353	1
106300	1
35150	1
93007	1
92364	1
101839	1
101305	1
100829	1
92781	1
101898	1
97211	1
99049	1
92459	1
36295	1
97333	1
98605	1
92718	1
101695	1
34925	1
95468	1
92843	1
100967	1
101495	1
35290	1
36812	1
36334	1
97440	1
100870	1
78599	1
100787	1
92185	1
34868	1
35776	1
99258	1
92997	1
101383	1
99733	1
101295	1
101622	1
92992	1
99523	1
100273	1
101447	1
34788	1
99193	1
34498	1
92415	1
94827	1
99584	1
97245	1
36053	1
93122	1
92472	1
100895	1
100759	1
100313	1
100507	1
100111	1
35998	1
36047	1
95404	1
101040	1
98774	1
101197	1
99537	1
99555	1
92269	1
35945	1
101752	1
35883	1
93015	1
93153	1
35485	1
100963	1
101940	1
103740	1
36293	1
35106	1
95407	1
92155	1
98731	1
101580	1
101317	1
100675	1
92409	1
36792	1
100354	1
36606	1
101874	1
36528	1
92647	1
99045	1
35762	1
52048	1
99797	1
95460	1
101892	1
101882	1
92300	1
92883	1
101516	1
36541	1
35063	1
106358	1
99296	1
101454	1
99703	1
92753	1
92959	1
78608	1
92457	1
35896	1
99630	1
35608	1
34461	1
101117	1
92205	1
101083	1
36852	1
93010	1
100980	1
99588	1
34560	1
97201	1
106313	1
98540	1
35552	1
99185	1
100837	1
92370	1
101193	1
36161	1
35020	1
101366	1
92551	1
92463	1
34996	1
36304	1
100706	1
78613	1
100256	1
101218	1
98846	1
36351	1
98598	1
99346	1
104425	1
105615	1
92154	1
92769	1
93117	1
99445	1
99001	1
36046	1
92917	1
101548	1
100409	1
95443	1
92566	1
92411	1
35299	1
93162	1
100137	1
98755	1
99188	1
103806	1
99562	1
98578	1
99414	1
100023	1
99336	1
98997	1
36346	1
94844	1
34753	1
35752	1
34884	1
36841	1
99954	1
95398	1
101723	1
35914	1
99065	1
100893	1
93076	1
76246	1
99145	1
36743	1
36545	1
99952	1
100604	1
34452	1
100486	1
101766	1
35423	1
99251	1
100415	1
36082	1
99456	1
92437	1
95410	1
99039	1
97220	1
99272	1
92967	1
100083	1
95353	1
34427	1
101415	1
101692	1
101373	1
99037	1
92962	1
36781	1
36069	1
100435	1
92594	1
99059	1
100334	1
101855	1
35823	1
105572	1
100922	1
36782	1
101895	1
92879	1
98899	1
100934	1
101280	1
99817	1
98884	1
98968	1
99311	1
52081	1
98573	1
35992	1
99332	1
98664	1
35939	1
100783	1
36336	1
100504	1
34455	1
34943	1
100210	1
100077	1
98852	1
99428	1
92311	1
35889	1
99840	1
36729	1
99775	1
100726	1
92867	1
92611	1
92603	1
34986	1
35980	1
100530	1
101814	1
103731	1
101369	1
97771	1
93053	1
99291	1
98788	1
35089	1
106318	1
92750	1
101158	1
35050	1
101769	1
76281	1
92323	1
35826	1
100114	1
100622	1
34415	1
101131	1
35526	1
100833	1
100921	1
92378	1
101354	1
36613	1
101192	1
78594	1
100330	1
100730	1
100911	1
97417	1
34882	1
78622	1
34886	1
92961	1
34821	1
35869	1
36172	1
92224	1
99487	1
92985	1
93070	1
99052	1
34749	1
35987	1
100658	1
101180	1
101094	1
92527	1
102009	1
99943	1
35333	1
92573	1
34966	1
36523	1
34937	1
101194	1
34763	1
92604	1
99125	1
35055	1
35738	1
92690	1
99687	1
36142	1
101749	1
98526	1
99985	1
101813	1
36726	1
92281	1
99639	1
35935	1
101096	1
100497	1
97215	1
101007	1
101719	1
99467	1
99420	1
35022	1
103812	1
100965	1
101553	1
92878	1
106356	1
52084	1
34794	1
52063	1
36102	1
99994	1
34772	1
101657	1
98941	1
99939	1
100289	1
92796	1
92668	1
105566	1
92584	1
98925	1
93134	1
92469	1
99128	1
35677	1
92483	1
101462	1
35197	1
100825	1
92434	1
101936	1
98817	1
92834	1
99385	1
99827	1
99313	1
98767	1
34449	1
98576	1
101141	1
105639	1
100538	1
101152	1
34902	1
35054	1
78581	1
34429	1
100794	1
99256	1
92435	1
92945	1
97346	1
99026	1
35489	1
103797	1
99872	1
92206	1
35139	1
106364	1
35338	1
92167	1
98677	1
92706	1
93084	1
101445	1
34844	1
99399	1
35132	1
92334	1
100483	1
101787	1
99345	1
102013	1
36159	1
99374	1
101340	1
34901	1
101950	1
98566	1
35872	1
97300	1
101923	1
101608	1
99730	1
101911	1
97375	1
106365	1
99656	1
34889	1
35344	1
35071	1
92920	1
100335	1
92884	1
99054	1
100718	1
101212	1
101028	1
101851	1
101286	1
92665	1
92804	1
35902	1
36119	1
34792	1
98525	1
101583	1
34999	1
97761	1
34690	1
98844	1
98742	1
36784	1
105584	1
103732	1
34993	1
101388	1
92671	1
36101	1
36042	1
95377	1
100452	1
99429	1
103784	1
36513	1
100451	1
100942	1
97446	1
98838	1
100172	1
34883	1
101997	1
95426	1
100516	1
35107	1
92497	1
101078	1
92180	1
34750	1
101151	1
92600	1
100847	1
101287	1
35285	1
101522	1
92505	1
101876	1
99888	1
98896	1
99977	1
101004	1
92507	1
92734	1
35070	1
52025	1
97466	1
101178	1
100721	1
99531	1
101254	1
101529	1
97789	1
92918	1
35244	1
100259	1
35911	1
35982	1
101458	1
101128	1
101702	1
99669	1
36136	1
94861	1
36594	1
99190	1
36139	1
101148	1
92818	1
97772	1
101750	1
35207	1
101984	1
99949	1
98936	1
101900	1
99538	1
101508	1
36328	1
101715	1
52061	1
98696	1
98898	1
34468	1
92873	1
101658	1
98996	1
92195	1
100744	1
100750	1
36804	1
36452	1
106310	1
76185	1
76232	1
92207	1
100853	1
101544	1
100987	1
98978	1
98987	1
34451	1
97402	1
100876	1
93123	1
95361	1
101379	1
35711	1
93148	1
36741	1
92345	1
35922	1
98998	1
99115	1
92319	1
100711	1
99600	1
36283	1
102017	1
100969	1
34891	1
34473	1
92669	1
100164	1
92741	1
101469	1
98963	1
92168	1
92256	1
101288	1
36567	1
100899	1
101213	1
97272	1
100471	1
100301	1
101554	1
35706	1
101662	1
35908	1
101910	1
92402	1
101771	1
101269	1
95473	1
99793	1
97334	1
100336	1
35838	1
99914	1
105565	1
36525	1
98969	1
104392	1
100251	1
35278	1
101887	1
101909	1
92965	1
101922	1
99551	1
101616	1
100765	1
99386	1
100732	1
97359	1
98625	1
100634	1
99674	1
97467	1
78645	1
35301	1
99963	1
78612	1
92578	1
36585	1
95394	1
92628	1
34904	1
93013	1
92255	1
101762	1
92568	1
99838	1
100715	1
101884	1
36453	1
35550	1
99918	1
95376	1
35300	1
93088	1
101602	1
99849	1
34903	1
86329	1
98527	1
92651	1
92888	1
52056	1
97327	1
98580	1
98872	1
99028	1
36321	1
34531	1
100061	1
97428	1
100254	1
52031	1
93174	1
105597	1
98749	1
99219	1
92756	1
100417	1
99742	1
36438	1
99833	1
101848	1
101264	1
101999	1
92342	1
99925	1
98971	1
97436	1
101067	1
99741	1
35736	1
101326	1
101886	1
36818	1
35008	1
99731	1
101705	1
100924	1
35327	1
99352	1
98752	1
97435	1
76245	1
92674	1
105587	1
101029	1
100191	1
100928	1
98895	1
35855	1
105636	1
103846	1
100583	1
36914	1
99897	1
76183	1
99454	1
101656	1
101497	1
101779	1
99787	1
35093	1
100867	1
93107	1
92565	1
35821	1
35266	1
36965	1
78598	1
99654	1
93097	1
103722	1
100030	1
100593	1
36936	1
101334	1
35859	1
100808	1
98877	1
100734	1
76180	1
36524	1
100275	1
35158	1
100312	1
103852	1
92613	1
34860	1
36315	1
100206	1
35345	1
92787	1
101653	1
36555	1
100405	1
92533	1
36184	1
36144	1
36281	1
100999	1
92234	1
98930	1
100107	1
101293	1
101939	1
101515	1
36444	1
52036	1
98558	1
101941	1
100065	1
98539	1
93037	1
35292	1
35697	1
98795	1
101977	1
36301	1
100095	1
99186	1
92702	1
101179	1
101011	1
101518	1
101836	1
99873	1
34834	1
101714	1
35754	1
36071	1
98747	1
100271	1
101234	1
35923	1
36622	1
99419	1
36837	1
100991	1
36013	1
101610	1
76248	1
99801	1
76225	1
92886	1
93173	1
100819	1
100767	1
100590	1
35012	1
99569	1
36789	1
101053	1
100442	1
99842	1
101335	1
100522	1
99212	1
92412	1
34719	1
100832	1
35997	1
35240	1
34995	1
92204	1
92503	1
36156	1
36302	1
99438	1
34940	1
34743	1
35073	1
98789	1
97468	1
36614	1
105590	1
99222	1
92870	1
35606	1
97368	1
92717	1
36568	1
36589	1
100347	1
34762	1
94812	1
35744	1
98583	1
92534	1
93120	1
92923	1
35214	1
100017	1
101844	1
35818	1
95457	1
100662	1
101932	1
93172	1
99777	1
34443	1
34856	1
99906	1
36565	1
35735	1
100670	1
92620	1
93169	1
34492	1
100888	1
99796	1
103789	1
36012	1
92539	1
101091	1
92872	1
36835	1
101585	1
99792	1
101682	1
98610	1
101734	1
36056	1
101946	1
98596	1
36308	1
92826	1
35366	1
99979	1
101919	1
94855	1
34755	1
97328	1
92693	1
35202	1
76194	1
98732	1
101938	1
36443	1
101082	1
99318	1
102022	1
78604	1
36403	1
99533	1
101807	1
92833	1
92575	1
102011	1
76216	1
101604	1
34982	1
36921	1
100981	1
35361	1
